Your edit line - do NOT delete this line
Wavelength [nm], Voltage [mV], Raw output [bit step], Elapsed time [s]
1280	640.27370479	131	0.0310001373291
1280	635.386119257	130	0.141000032425
1280	630.498533724	129	0.25
1280	615.835777126	126	0.358999967575
1280	606.060606061	124	0.469000101089
1280	596.285434995	122	0.578000068665
1280	586.51026393	120	0.68700003624
1280	576.735092864	118	0.796999931335
1280	576.735092864	118	0.906000137329
1280	576.735092864	118	1.01600003242
1280	576.735092864	118	1.125
1280	586.51026393	120	1.23399996758
1280	596.285434995	122	1.34400010109
1280	606.060606061	124	1.45300006866
1280	606.060606061	124	1.56200003624
1280	601.173020528	123	1.67199993134
1280	596.285434995	122	1.78100013733
1280	596.285434995	122	1.89100003242
1280	591.397849462	121	2.0
1280	586.51026393	120	2.10899996758
1280	586.51026393	120	2.21900010109
1280	601.173020528	123	2.32800006866
1280	610.948191593	125	2.43700003624
1280	610.948191593	125	2.54699993134
1280	610.948191593	125	2.65600013733
1280	606.060606061	124	2.76600003242
1280	601.173020528	123	2.875
1280	596.285434995	122	2.98399996758
1280	596.285434995	122	3.09400010109
1280	596.285434995	122	3.20300006866
1280	601.173020528	123	3.31200003624
1280	601.173020528	123	3.42199993134
1280	601.173020528	123	3.53100013733
1280	596.285434995	122	3.64100003242
1280	596.285434995	122	3.75
1280	606.060606061	124	3.85899996758
1280	620.723362659	127	3.96900010109
1280	635.386119257	130	4.07800006866
1280	645.161290323	132	4.18700003624
1280	654.936461388	134	4.29699993134
