Your edit line - do NOT delete this line
Wavelength [nm], Voltage [mV], Raw output [bit step], Elapsed time [s]
1280	3509.28641251	718	0.0309998989105
1280	3504.39882698	717	0.140000104904
1280	3504.39882698	717	0.25
1280	3504.39882698	717	0.358999967575
1280	3504.39882698	717	0.46799993515
1280	3504.39882698	717	0.578000068665
1280	3504.39882698	717	0.68700003624
1280	3504.39882698	717	0.796000003815
1280	3504.39882698	717	0.905999898911
1280	3504.39882698	717	1.0150001049
1280	3504.39882698	717	1.125
1280	3504.39882698	717	1.23399996758
1280	3504.39882698	717	1.34299993515
1280	3499.51124145	716	1.45300006866
1280	3499.51124145	716	1.56200003624
1280	3504.39882698	717	1.67100000381
1280	3504.39882698	717	1.78099989891
1280	3504.39882698	717	1.8900001049
1280	3504.39882698	717	2.0
1280	3504.39882698	717	2.10899996758
1280	3504.39882698	717	2.21799993515
1280	3504.39882698	717	2.32800006866
1280	3504.39882698	717	2.43700003624
1280	3499.51124145	716	2.54600000381
1280	3504.39882698	717	2.65599989891
1280	3499.51124145	716	2.7650001049
1280	3504.39882698	717	2.875
1280	3504.39882698	717	2.98399996758
1280	3504.39882698	717	3.09299993515
1280	3499.51124145	716	3.20300006866
1280	3499.51124145	716	3.31200003624
1280	3499.51124145	716	3.42100000381
1280	3499.51124145	716	3.53099989891
1280	3494.62365591	715	3.6400001049
1280	3499.51124145	716	3.75
1280	3499.51124145	716	3.85899996758
1280	3499.51124145	716	3.96799993515
1280	3499.51124145	716	4.07800006866
1280	3504.39882698	717	4.18700003624
1280	3504.39882698	717	4.29600000381
